order_id,created_date,order_city,order_offer_badge,batch,biker,vendor,district,order_fare,total_distance
573984381,2025-08-25,U,normal,0,3277636,1083387,1432,557143,1912.2
573984411,2025-08-25,U,normal,0,9290522,639648,1432,1357143,11124.5
573984431,2025-08-25,U,normal,0,9310078,1126080,1408,585714,1725.9
573984492,2025-08-25,U,normal,0,2728666,1028484,1428,871429,1164.7
573984552,2025-08-25,U,normal,0,5233956,1250799,1432,828571,3208
573985001,2025-08-25,B,normal,0,4562520,1047264,3720,557143,2134.5
573985122,2025-08-25,U,normal,0,10858248,1277742,1404,485714,1029.4
573985242,2025-08-25,K,normal,0,9262796,726069,1480,700000,2793.9
573985371,2025-08-25,U,normal,0,3277636,1088151,1432,514286,1296
573985551,2025-08-25,K,normal,0,9496246,1262274,4532,1171429,1139.2
573986211,2025-08-25,U,normal,1,4978054,1043175,1408,664286,1570
573986362,2025-08-25,U,normal,0,6099310,1328949,1396,1157143,3799.6
573986992,2025-08-25,K,delayed,0,10020182,1068156,1512,771429,1671.5
573987001,2025-08-25,U,delayed,0,10858248,1268352,1404,671429,1781.2
573987202,2025-08-25,U,normal,0,2969824,639648,1432,1042857,1702.8
573987462,2025-08-25,K,normal,0,9596010,1290615,1484,1114286,5412.7
573987552,2025-08-25,U,normal,0,3416384,1218408,1432,2385714,5743.6
573988142,2025-08-25,K,normal,0,3454440,1202547,1528,471429,2030.9
573988242,2025-08-25,U,delayed,1,9310078,1169523,1408,757143,1541.3
573988392,2025-08-25,U,normal,0,9285696,927609,1432,971429,4052.1
573988962,2025-08-25,B,normal,0,9675252,904557,3720,514286,1824.3
573989231,2025-08-25,U,normal,1,8436248,1117668,1420,528571,1084.7
573989352,2025-08-25,K,normal,0,11114312,1370742,1508,542857,1258.8
573989732,2025-08-25,K,normal,0,10823262,1361535,1480,900000,3378.7
573989862,2025-08-25,K,normal,0,6201460,862479,1512,1142857,6387
573990191,2025-08-25,U,normal,1,6509982,1084263,1420,700000,1692.95
573990921,2025-08-25,K,normal,0,11244524,1211685,1480,957143,4940.1
573991172,2025-08-25,K,normal,0,9540538,1335129,4176,1585714,4522.7
573991212,2025-08-25,K,normal,0,9266354,1187862,1508,657143,2301.4
573991831,2025-08-25,U,normal,0,8436248,881799,1420,1442857,3657.4
573992041,2025-08-25,K,normal,0,10020182,791745,1512,871429,4237.2
573992072,2025-08-25,K,normal,0,9631148,1263999,1480,828571,2251.1
573992402,2025-08-25,K,delayed,0,9651008,1214790,1480,2042857,6164.9
573993702,2025-08-25,U,normal,0,8913772,881799,1420,685714,2654.7
573994512,2025-08-25,K,normal,0,10976988,908394,1480,514286,1726.8
573994611,2025-08-25,K,normal,0,9631148,1277154,1508,585714,1769.2
581828472,2025-09-22,B,normal,0,10131004,184386,3724,614286,1819.2
581828691,2025-09-22,K,normal,0,10976988,193266,1484,757143,2588.8
581828752,2025-09-22,K,normal,0,4848932,966165,1512,914286,3314.1
581828982,2025-09-22,B,normal,0,11033000,1110207,3720,514286,635.5
581829012,2025-09-22,U,normal,0,10858248,1351938,1432,2042857,9920.7
581829092,2025-09-22,U,normal,0,8522286,958614,1420,728571,1252
581829232,2025-09-22,B,normal,0,2729546,962013,3720,514286,1045.4
581829251,2025-09-22,B,normal,0,10287694,964746,3720,614286,1386.3
581829261,2025-09-22,K,normal,0,11120132,667242,1480,857143,3609.3
581829321,2025-09-22,K,normal,0,10215824,789513,1512,542857,1591.1
581829351,2025-09-22,U,normal,0,10726910,1326399,1420,728571,747.4
581829422,2025-09-22,K,normal,0,9696066,1196607,4176,1371429,1526.9
581829462,2025-09-22,U,normal,0,10550168,881799,1420,714286,1206.4
581829542,2025-09-22,U,normal,0,9315924,958614,1420,1357143,3468.6
581829861,2025-09-22,K,normal,0,9776030,668412,1480,1357143,6238.7
581830152,2025-09-22,U,normal,0,8452022,203859,1432,1285714,3420.7
581830201,2025-09-22,B,normal,0,3005532,1141119,3740,585714,1057.3
581830252,2025-09-22,U,normal,0,2801518,1016058,1400,700000,423.9
581830462,2025-09-22,K,normal,1,10086582,124575,1480,607143,1889.65
581830692,2025-09-22,K,normal,0,10953842,1367532,1508,1214286,3547.8
581830821,2025-09-22,K,delayed,0,5458472,168321,1468,1000000,1910.2
581830941,2025-09-22,B,normal,0,8975484,1384908,3720,585714,1500.8
581831251,2025-09-22,B,normal,0,10894186,119682,3740,628571,1558.7
581831281,2025-09-22,K,normal,0,3732006,1376916,1508,571429,1714.1
581831321,2025-09-22,U,normal,0,8689152,216942,1404,1028571,2250
581831401,2025-09-22,K,normal,0,5447942,170505,1508,700000,2570.1
581831402,2025-09-22,K,normal,0,10533760,1233603,1512,471429,1285.1
581831502,2025-09-22,U,normal,0,9763714,168456,1432,885714,1554.5
581831512,2025-09-22,K,normal,0,10926276,971034,1508,1442857,6361.9
581831522,2025-09-22,K,normal,0,9820422,1233603,1512,842857,4249.2
581831702,2025-09-22,K,normal,0,10287390,962277,1480,742857,1241.8
581831751,2025-09-22,U,normal,0,10858248,1351938,1432,2042857,9896
581831761,2025-09-22,K,normal,0,9504642,668538,1480,885714,3538.7
581831762,2025-09-22,B,normal,0,5359588,333876,3724,571429,272.5
581831772,2025-09-22,B,normal,0,9301642,1260546,3724,585714,1593.2
581832132,2025-09-22,K,normal,0,5447942,1221060,1476,614286,2367.4
581832161,2025-09-22,U,normal,0,2630128,881799,1420,928571,2119.2
581832422,2025-09-22,U,normal,0,10858248,1351938,1432,2042857,9896
581832462,2025-09-22,B,normal,0,4562520,333876,3724,514286,286.9
581832732,2025-09-22,K,normal,0,6553932,998556,1484,514286,1315.3
581832741,2025-09-22,K,normal,0,5997312,708594,1480,600000,2223.5
581832862,2025-09-22,U,normal,0,10858248,1351938,1432,2042857,9896
581832882,2025-09-22,K,normal,0,11404422,195051,1480,514286,433
581832912,2025-09-22,U,normal,0,9285696,1180335,1420,2142857,4141.8
581832931,2025-09-22,K,normal,0,11321524,1238580,1468,528571,1240.1
581832932,2025-09-22,U,normal,0,11222860,837684,1432,1200000,2515.1
581833201,2025-09-22,K,normal,0,10191234,1024194,4732,1214286,2024.6
581833262,2025-09-22,K,normal,0,11376082,271938,1528,1057143,4678
581833392,2025-09-22,K,normal,0,10339706,193266,1484,485714,410.2
581833531,2025-09-22,K,normal,0,6553932,1247955,1480,514286,669.4
581833722,2025-09-22,U,normal,0,10726910,836982,1420,2014286,5717.9
581833832,2025-09-22,U,normal,0,4661234,710289,1400,1614286,3449.3
581834322,2025-09-22,B,normal,0,4995434,1010802,3740,642857,969.6
581834342,2025-09-22,B,normal,0,9527608,777447,3728,742857,1052.8
581834361,2025-09-22,K,normal,0,9859692,689607,1496,685714,3335.8
581834591,2025-09-22,B,normal,0,10894186,1301175,3740,628571,532.8
581834601,2025-09-22,K,normal,0,8946668,1277610,1480,642857,2583
581834781,2025-09-22,B,normal,0,9443824,981903,3740,1071429,511.5
581834782,2025-09-22,K,normal,0,10191234,1024194,4732,1428571,3544.1
581835181,2025-09-22,K,delayed,0,5000344,1376940,1480,2328571,8734.2
581835201,2025-09-22,K,normal,0,10298466,880743,1476,514286,630.7
581835261,2025-09-22,U,normal,0,9763714,639648,1432,942857,1818.5
581835361,2025-09-22,B,normal,0,6406672,962013,3720,585714,1664.7
581835512,2025-09-22,U,normal,0,8527512,968556,1420,671429,832.1
581835552,2025-09-22,U,normal,1,9337754,1320891,1408,671429,611.7
581835871,2025-09-22,B,normal,0,9314982,1302474,3720,657143,1777.2
581836202,2025-09-22,K,normal,0,9618500,1242003,4532,1542857,4213.5
581836312,2025-09-22,U,normal,0,8527512,1007682,1420,942857,1825.7
581836421,2025-09-22,B,normal,0,5143834,1244490,3724,514286,1021.8
581836471,2025-09-22,B,normal,0,10894186,926088,3740,685714,1492.4
581836531,2025-09-22,U,normal,0,9763714,1248738,1432,1228571,3174.8
581836582,2025-09-22,U,normal,0,9959084,1097844,1420,1000000,1739.5
581836642,2025-09-22,K,normal,0,4157996,168321,1468,1857143,9448.5
581836721,2025-09-22,K,normal,0,10298466,290715,1512,728571,3604.5
581836762,2025-09-22,K,normal,0,3149538,998556,1484,642857,2467.1
581836901,2025-09-22,U,normal,0,11410080,950736,1404,1200000,2118.5
581837001,2025-09-22,K,normal,0,9504642,124575,1480,1242857,6345
581837082,2025-09-22,K,delayed,0,6515068,1106904,1528,2142857,8370
581837112,2025-09-22,U,normal,0,5525412,1333383,1420,2171429,4585.8
581837152,2025-09-22,K,normal,0,9314554,1143174,1480,514286,1010.7
581837162,2025-09-22,K,normal,0,10591980,1239375,1508,1557143,7898
581837392,2025-09-22,K,normal,0,9859692,1235286,1496,842857,3245.2
581837901,2025-09-22,B,normal,0,10507114,333876,3724,700000,462.1
581837981,2025-09-22,B,normal,0,9301642,1145787,3720,628571,1953
581837992,2025-09-22,B,normal,0,9301642,1145787,3720,614286,1819.6
581838001,2025-09-22,K,normal,1,5252448,183105,1512,900000,2427.5
581838171,2025-09-22,B,normal,0,10518388,1200642,3720,542857,756.8
581838402,2025-09-22,K,normal,0,5252448,183105,1512,457143,554
581838682,2025-09-22,B,normal,0,2860796,334788,3724,657143,1459.5
581838712,2025-09-22,U,normal,0,10858248,1351938,1432,2042857,9921.2
581838832,2025-09-22,B,normal,0,10507114,1269033,3720,528571,1116
581838861,2025-09-22,B,normal,0,6486674,1243071,3728,571429,982.8
581838922,2025-09-22,B,normal,0,10507114,1374978,3724,514286,916.7
581838952,2025-09-22,B,normal,0,11258598,1243434,3720,514286,743.3
581839231,2025-09-22,B,normal,0,6406672,1145787,3720,700000,2297.1
581839782,2025-09-22,B,normal,0,9777662,208056,3728,1142857,4210.2
581841811,2025-09-23,B,normal,0,9660486,1240428,3720,642857,2154.3
581842022,2025-09-23,K,delayed,0,4262568,1292328,1484,2042857,4677.2
581842301,2025-09-23,U,normal,0,8633402,1160208,1432,442857,940
581842411,2025-09-23,B,normal,0,8831306,1274727,3740,600000,58.8
588091511,2025-10-13,U,normal,1,11062228,1168752,1396,600000,263.85
588091711,2025-10-13,U,normal,0,5538608,985743,1416,1814286,4026.3
588091832,2025-10-13,K,normal,0,9520830,1302759,4176,1300000,2758.6
588091851,2025-10-13,K,normal,0,11265834,1309392,1508,1442857,5016
588091881,2025-10-13,K,delayed,0,10326416,1257285,1512,1371429,4267.4
588091941,2025-10-13,K,normal,0,3064822,1074753,1480,657143,1198.7
588092171,2025-10-13,K,normal,0,10367002,1262649,1528,1000000,3918.1
588092592,2025-10-13,U,delayed,0,3362998,1194708,1420,2385714,2277.3
588092611,2025-10-13,K,delayed,0,11376082,1266315,1528,728571,1196.7
588092752,2025-10-13,K,normal,0,10915272,205533,1480,1171429,4766.2
588092861,2025-10-13,K,delayed,0,4401324,124425,1512,2071429,7908
588092892,2025-10-13,K,normal,0,9527366,1192365,4532,1442857,2360.6
588092901,2025-10-13,U,delayed,0,2645010,219498,1428,1928571,1475.3
588092951,2025-10-13,K,delayed,0,5005730,953625,1480,1242857,3448.6
588092961,2025-10-13,K,delayed,0,11068182,871410,1512,1228571,3007.7
588093442,2025-10-13,U,normal,0,11459780,985743,1416,1400000,3476.8
588093832,2025-10-13,B,normal,0,10131004,1373238,3740,785714,2770.1
588094082,2025-10-13,K,normal,0,9836308,1127775,1480,1857143,10297.8
588094121,2025-10-13,K,normal,0,4996620,186009,1480,1185714,3865.6
588094451,2025-10-13,U,normal,0,5168926,1228527,1404,1042857,2612.5
588094582,2025-10-13,U,normal,0,9389278,1147110,1400,857143,1929
588094722,2025-10-13,K,normal,0,11170558,974508,1508,1285714,4506.4
588094761,2025-10-13,U,normal,0,9216720,1218408,1432,957143,2482.8
588094931,2025-10-13,K,normal,1,11233640,1219443,1512,664286,2169.7
588095002,2025-10-13,K,normal,0,10227162,1263777,1484,1014286,4334.5
588095561,2025-10-13,K,normal,1,4996620,1122594,1480,907143,2468.75
588095571,2025-10-13,K,delayed,0,11527266,948246,1512,2485714,10395.5
588095791,2025-10-13,K,normal,0,11423344,168321,1468,1614286,10154.3
588095811,2025-10-13,K,normal,0,11396306,124425,1512,457143,1699
588095831,2025-10-13,K,normal,1,3852024,1376781,1508,621429,790.05
588095921,2025-10-13,K,delayed,0,4557002,934587,1512,2114286,5812.7
588095951,2025-10-13,B,normal,0,10807910,1337367,3720,528571,1903.4
588096102,2025-10-13,U,normal,0,3745694,772158,1408,757143,1465.3
588096751,2025-10-13,K,normal,0,9340926,1364604,4532,1157143,1019.2
588096782,2025-10-13,U,normal,0,8939556,108303,1428,1585714,5095.8
588097231,2025-10-13,K,delayed,0,11531836,1263918,1528,1214286,3747.9
588097361,2025-10-13,K,normal,1,9708006,1236759,4732,1178571,990.55
588097421,2025-10-13,K,normal,0,10588862,204822,1468,1271429,5187.3
588097601,2025-10-13,K,normal,0,11434990,219657,1484,1157143,5281.7
588097671,2025-10-13,K,normal,0,11469926,838233,1480,885714,3742.1
588097922,2025-10-13,K,normal,0,11486054,1068105,1528,714286,3344.2
588098172,2025-10-13,K,delayed,0,9310848,205533,1480,2242857,6759.9
588098371,2025-10-13,U,delayed,0,11415326,985743,1416,2314286,4601.4
588098622,2025-10-13,U,normal,0,4429224,331848,1432,914286,974.4
588098852,2025-10-13,U,delayed,0,9951658,1028484,1428,3500000,3628.1
588098901,2025-10-13,K,delayed,0,3852024,1170228,1480,857143,1691.5
588099112,2025-10-13,U,normal,1,5545486,950736,1404,1064286,1547.6
588099451,2025-10-13,U,delayed,0,5956216,1257891,1420,1671429,636
588099461,2025-10-13,U,delayed,1,9486474,710289,1400,1271429,2018.05
588099621,2025-10-13,K,normal,0,11175010,130713,1480,585714,2450.1
588099822,2025-10-13,K,normal,0,11089364,1227444,1468,1342857,5504.7
588100081,2025-10-13,U,delayed,0,6231566,726825,1400,928571,732
588100381,2025-10-13,K,delayed,0,9491510,193266,1484,2742857,8790.7
588100722,2025-10-13,K,delayed,0,2821800,1226184,1484,971429,1979.8
588100801,2025-10-13,K,normal,0,9229152,204822,1468,1614286,13525.4
588100911,2025-10-13,U,normal,0,9226214,1117668,1420,1328571,2755.5
588101252,2025-10-13,U,delayed,0,2645010,836982,1420,4528571,4994.5
588101262,2025-10-13,B,normal,0,9417766,1141119,3740,900000,3242.8
588101431,2025-10-13,K,delayed,0,4918954,205533,1480,1728571,4239.9
588101472,2025-10-13,B,normal,0,11348096,183090,3728,914286,3618.6
588101501,2025-10-13,K,normal,1,8627432,996837,1480,871429,4817.85
588102091,2025-10-13,K,normal,0,11356254,1281282,4532,1471429,3874.1
588102102,2025-10-13,B,normal,0,8822286,1307781,3740,528571,200.4
588102302,2025-10-13,U,normal,0,9845480,957327,1420,885714,2287.9
588102322,2025-10-13,U,delayed,0,8436248,1169712,1420,1671429,786.1
588102341,2025-10-13,K,normal,0,9515288,1106142,4176,1500000,519
588102471,2025-10-13,B,normal,0,5890148,962013,3720,500000,1516.5
588102472,2025-10-13,K,normal,1,8627432,996837,1480,871429,4817.85
588102571,2025-10-13,K,normal,0,5005730,1127775,1480,514286,1771.4
588102662,2025-10-13,K,delayed,0,10180714,948246,1512,3114286,10216.2
588102722,2025-10-13,K,delayed,0,10368200,124425,1512,1400000,3748
588103032,2025-10-13,K,normal,0,11451302,948246,1512,757143,3404.6
588103062,2025-10-13,K,normal,0,11443304,1189773,4176,1542857,1549.2
588103071,2025-10-13,K,delayed,0,9372020,1251294,1508,3042857,7491.6
588103091,2025-10-13,K,normal,0,9866932,64461,1480,1857143,8982.5
588103131,2025-10-13,K,normal,0,10027838,1192185,1476,628571,3217.3
588103391,2025-10-13,K,normal,0,11341840,1242324,1480,1057143,2428.4
588103561,2025-10-13,K,normal,0,11396306,767814,1512,471429,1985.2
588103562,2025-10-13,U,normal,0,9951658,957327,1420,871429,2225.2
588103801,2025-10-13,U,normal,0,2728666,957327,1420,1328571,2744.1
588103902,2025-10-13,B,normal,0,9314982,1011567,3720,642857,2487.7
588103922,2025-10-13,K,normal,0,9540538,1268082,4176,2185714,5046.2
588104002,2025-10-13,B,normal,0,5359588,1255725,3724,557143,1871.6
588104042,2025-10-13,B,normal,0,10288226,1274106,3720,542857,2057.1
588104082,2025-10-13,B,normal,0,9102582,1307781,3740,785714,2729.6
588104112,2025-10-13,B,normal,0,9859666,333876,3724,1014286,4457.8
588104342,2025-10-13,U,normal,0,4450598,772158,1408,1185714,3014.1
588104382,2025-10-13,U,normal,0,9914892,1223655,1396,1042857,2536.1
588104481,2025-10-13,U,normal,0,9216720,1302882,1432,1242857,2373.9
588104502,2025-10-13,U,normal,0,6356274,219498,1428,714286,1301.7
588104821,2025-10-13,K,normal,0,11149164,64461,1480,657143,1365
588105032,2025-10-13,K,normal,0,9987666,1257285,1512,1285714,6627.3
588105062,2025-10-13,K,delayed,0,11121822,919128,1480,1100000,2930.9
588105182,2025-10-13,K,normal,0,10820448,861591,1508,628571,1375.4
588105202,2025-10-13,K,normal,0,9407446,317307,1468,528571,1103.2
588105531,2025-10-13,U,normal,0,8633402,1016058,1400,2771429,7214.3
588105541,2025-10-13,K,normal,1,3852024,124425,1512,700000,1814
588105871,2025-10-13,U,normal,1,11356264,831405,1432,1257143,1791.4
588106672,2025-10-13,U,delayed,0,10908494,1056138,1396,2542857,927.4
588107192,2025-10-13,K,normal,0,9229152,1213533,1484,1971429,15215
573995132,2025-08-25,U,normal,0,5859470,950736,1404,485714,400.3
573995481,2025-08-25,K,delayed,0,9869606,201375,1480,3014286,12554.7
573995732,2025-08-25,U,normal,0,9836136,190842,1416,1228571,4254.4
573995811,2025-08-25,U,delayed,0,5884086,958614,1420,1000000,1600.4
573995922,2025-08-25,K,normal,0,9921568,936978,1512,557143,2701.4
573996192,2025-08-25,K,normal,0,3004768,1192488,4532,1357143,3143.8
573996362,2025-08-25,U,normal,1,10961398,818613,1432,492857,601.7
573996482,2025-08-25,K,normal,0,9540806,1194837,4532,1328571,2977.8
573996582,2025-08-25,U,delayed,0,3697840,1208262,1432,657143,499.4
573996682,2025-08-25,K,normal,0,9340926,1259043,4532,1385714,3343
573996701,2025-08-25,U,normal,0,3840232,1360641,1420,628571,2245.5
573996861,2025-08-25,K,normal,0,9846252,932538,1528,1285714,5594
573997612,2025-08-25,B,normal,0,9442186,1347738,3720,485714,1305.6
573997691,2025-08-25,U,normal,0,2728666,1155777,1428,700000,1892.6
573998152,2025-08-25,U,normal,0,3796806,216942,1404,1628571,8496.2
573998242,2025-08-25,B,normal,0,4562520,1183074,3720,514286,1859.6
573998292,2025-08-25,U,delayed,1,8612026,1291764,1432,921429,2609.2
573998551,2025-08-25,U,normal,0,5233956,810009,1404,600000,1443.7
573998661,2025-08-25,K,delayed,0,11014948,201375,1480,3014286,12554.7
573998881,2025-08-25,B,normal,0,8975484,1120140,3732,471429,1219.4
573999312,2025-08-25,K,normal,0,2821800,667242,1480,1000000,5164.6
573999602,2025-08-25,K,normal,0,10367002,975309,1512,728571,3448.3
573999662,2025-08-25,B,normal,0,9912244,1374315,3720,485714,1392.9
573999762,2025-08-25,U,normal,0,9862914,1026645,1396,585714,1659.1
573999812,2025-08-25,B,normal,0,9592874,185343,3732,871429,3577.2
573999832,2025-08-25,K,normal,0,10367002,1070658,1480,671429,2173
573999872,2025-08-25,U,normal,0,10538038,219498,1428,900000,3600.6
573999902,2025-08-25,U,normal,0,10252780,1281657,1420,1242857,3293.2
574000081,2025-08-25,U,normal,0,10961398,1180932,1404,971429,3146.2
574001032,2025-08-25,K,normal,0,9653502,861591,1508,757143,2756.9
574001192,2025-08-25,U,normal,0,9461898,927609,1432,528571,732.7
574001321,2025-08-25,U,normal,0,8436248,1257891,1420,1300000,3820
574001521,2025-08-25,K,normal,0,11121822,936978,1512,671429,2934.4
574001532,2025-08-25,K,normal,0,8426626,932538,1528,542857,2581.2
574001692,2025-08-25,U,normal,1,8612026,1291764,1432,921429,2609.2
574002371,2025-08-25,U,normal,0,3326594,1246338,1408,671429,1677.3
574002662,2025-08-25,K,normal,0,8546544,1264245,4732,1185714,1549.5
574003181,2025-08-25,K,normal,0,9428850,1299291,1480,1042857,5339
574003352,2025-08-25,B,normal,0,3788104,1205442,3720,457143,943.6
574003542,2025-08-25,K,normal,0,10926276,183984,1480,614286,2365.2
574003722,2025-08-25,U,normal,0,6509982,1117668,1420,1085714,4009.5
574003752,2025-08-25,U,normal,0,4605162,1171437,1420,1100000,4135.7
574003852,2025-08-25,U,normal,0,5233956,977733,1432,600000,1768.7
574004052,2025-08-25,U,normal,0,9909714,138375,1432,671429,1806.7
574004522,2025-08-25,K,normal,0,10490868,1020711,1512,1271429,7455
574005522,2025-08-25,B,normal,0,9442186,1361532,3720,485714,1457
574005911,2025-08-25,U,normal,0,9737162,133368,1432,985714,4149.5
574006102,2025-08-25,K,normal,0,5438362,932538,1528,414286,443.5
574006311,2025-08-25,U,normal,0,9285696,1266855,1428,871429,1410.5
574006341,2025-08-25,U,normal,1,10328576,1268340,1416,607143,1457.05
574006402,2025-08-25,U,normal,0,9926068,1007379,1396,1442857,4518.5
574006682,2025-08-25,K,normal,0,9673106,1219920,1512,914286,3826.8
574007032,2025-08-25,K,normal,0,10499046,235491,1512,1000000,4873.2
574007681,2025-08-25,K,delayed,0,9956580,1214790,1480,1071429,2760.7
574007802,2025-08-25,K,normal,0,10227176,130713,1480,1057143,3898
574007871,2025-08-25,U,normal,0,6162846,914169,1432,900000,2841.8
574007921,2025-08-25,U,delayed,0,10967082,281760,1428,700000,1347.8
574008262,2025-08-25,K,normal,0,2713238,1201566,1496,428571,1346.9
581842751,2025-09-23,U,normal,0,9997094,1351812,1432,1057143,4369.9
581842952,2025-09-23,K,normal,0,11368768,969651,1468,1114286,1954
581843101,2025-09-23,U,normal,1,8633402,1351938,1432,492857,1009.5
581843121,2025-09-23,U,normal,0,8781698,1146984,1420,557143,1456.6
581843352,2025-09-23,K,normal,0,9893496,1251294,1508,828571,1234.7
581843382,2025-09-23,B,normal,0,2639362,1250277,3732,871429,2955.2
581843971,2025-09-23,K,normal,0,5288280,1214790,1480,728571,2411.2
581844072,2025-09-23,U,normal,0,9467916,1190919,1428,900000,3788.8
581844481,2025-09-23,B,normal,0,9435308,1349343,3720,571429,440.9
581844872,2025-09-23,K,normal,0,2968232,1251294,1508,1371429,4540.7
581845031,2025-09-23,K,normal,0,10823090,668976,1512,1585714,7482.9
581845121,2025-09-23,U,normal,0,11141300,1170393,1432,1100000,3825.9
581845251,2025-09-23,B,normal,0,8559134,1274727,3740,642857,1457.7
581845331,2025-09-23,K,normal,0,9893496,1199568,1480,628571,1500.5
581845622,2025-09-23,B,normal,0,9081426,891456,3732,714286,2160.1
581845662,2025-09-23,U,normal,1,8633402,912633,1432,742857,2106.25
581845692,2025-09-23,U,normal,0,8781698,1307889,1420,671429,2494
581845901,2025-09-23,B,normal,0,2639362,1349343,3720,785714,1195.1
581845952,2025-09-23,B,normal,0,9417766,1274727,3740,957143,3063.9
581846092,2025-09-23,U,delayed,1,2736500,1335279,1428,778571,2424.3
581846631,2025-09-23,U,normal,0,5479742,1351812,1432,757143,2966.9
581846801,2025-09-23,U,normal,0,10733514,1307889,1420,985714,3911.8
581847292,2025-09-23,K,normal,1,2968232,1309908,1508,621429,914.55
581847392,2025-09-23,K,normal,0,9317124,1259976,1528,1357143,5777.6
581847422,2025-09-23,U,delayed,1,9349576,1160208,1432,642857,1204.7
581847432,2025-09-23,U,normal,1,9349576,1160208,1432,564286,920.55
581847441,2025-09-23,U,normal,1,9349576,1160208,1432,564286,920.55
581847632,2025-09-23,B,normal,0,9081426,956487,3720,728571,1207.3
581847652,2025-09-23,B,normal,0,9335066,1235796,3724,857143,1598.6
581848162,2025-09-23,K,normal,0,5288280,1379277,1512,542857,890.6
581848292,2025-09-23,K,normal,0,10344910,1370817,1528,814286,3249.2
581848401,2025-09-23,U,normal,0,5988988,1160208,1432,1128571,2350.9
581848661,2025-09-23,B,normal,0,4930734,735324,3720,600000,732.3
581849072,2025-09-23,U,delayed,0,2801518,1371231,1396,1428571,4265.8
581849491,2025-09-23,U,normal,0,3205936,1160208,1432,971429,3878.4
581850121,2025-09-23,B,normal,0,6187444,1346838,3720,600000,545.2
581850452,2025-09-23,U,delayed,0,4681922,1353855,1420,1200000,3847.8
581850801,2025-09-23,K,normal,0,9584626,1345848,1512,771429,3041.9
581850832,2025-09-23,K,normal,0,11404422,1266402,1528,557143,1108
581850851,2025-09-23,B,normal,0,4639024,891456,3732,585714,1559.6
581850852,2025-09-23,K,normal,0,10985788,1251474,1480,1028571,4066.3
581850981,2025-09-23,K,normal,0,9893496,218754,1508,657143,1084.4
581851491,2025-09-23,K,normal,0,10830948,1259976,1528,1542857,9406.6
581852131,2025-09-23,U,normal,0,9447204,1307889,1420,528571,1631.8
581852421,2025-09-23,K,normal,0,10276266,1349262,1480,1057143,4209.7
581852472,2025-09-23,K,normal,0,2794162,1350837,1528,600000,1806.4
581852702,2025-09-23,U,normal,0,11337750,900660,1416,900000,3545.7
581853971,2025-09-23,K,normal,0,8549168,1299291,1480,657143,1074.3
581854042,2025-09-23,U,normal,0,10368436,1281657,1420,442857,281.8
581854141,2025-09-23,K,normal,0,3460940,969651,1468,1142857,3682.6
581854571,2025-09-23,U,normal,1,2736500,1170393,1432,771429,2297.6
581854682,2025-09-23,U,normal,0,3205936,1293978,1432,842857,3326.2
581854722,2025-09-23,U,normal,0,5988988,912633,1432,457143,1076.4
581854942,2025-09-23,U,normal,0,8781698,1146984,1420,485714,1296.8
581855081,2025-09-23,U,normal,0,9349576,1160208,1432,685714,2648.7
581855271,2025-09-23,K,normal,0,10985788,954927,1480,1314286,5409.6
581855591,2025-09-23,U,delayed,0,9175792,1371765,1396,671429,731.7
581856181,2025-09-23,U,normal,1,4592464,1230618,1420,978571,2600.3
581856191,2025-09-23,U,normal,0,5545486,1160208,1432,600000,2267.3
581856692,2025-09-23,K,normal,0,9730524,1299291,1480,800000,2939.6
581856732,2025-09-23,K,normal,0,9937904,862479,1512,1542857,7803.4
581857202,2025-09-23,K,normal,0,2794162,1259976,1528,600000,1841.7
581857762,2025-09-23,K,normal,0,9893496,1352352,1512,571429,1498.3
581857882,2025-09-23,U,normal,0,8781698,1218552,1420,528571,1573.2
581858082,2025-09-23,K,normal,0,8549168,1217493,1480,757143,2597.4
581858132,2025-09-23,K,normal,0,9730524,1292328,1484,628571,1783.6
581859871,2025-09-23,U,normal,0,9614908,1293978,1432,942857,3430.8
581859872,2025-09-23,B,normal,0,9498736,183090,3728,1142857,4210.1
581860371,2025-09-23,K,normal,0,9717286,290715,1512,1542857,7281.2
581860571,2025-09-23,U,normal,1,9349576,1351812,1432,521429,1136.45
581860671,2025-09-23,K,normal,0,11314846,1357446,1480,1528571,6355.8
588107712,2025-10-13,K,normal,0,11071708,1236759,4732,1185714,1498.2
588107912,2025-10-13,U,normal,1,9486474,710289,1400,1271429,2018.05
588107921,2025-10-13,U,normal,0,11127776,225633,1408,1542857,2862.5
588108071,2025-10-13,B,normal,0,9637978,1337367,3720,457143,673.5
588108231,2025-10-13,K,normal,1,9922880,1122594,1480,542857,1664.65
588108442,2025-10-13,U,normal,1,8935208,1291764,1432,1085714,1194.25
588108481,2025-10-13,K,normal,0,3469150,885318,1512,1242857,4752.8
588108491,2025-10-13,K,normal,0,8800854,948246,1512,771429,2561.8
588108611,2025-10-13,K,normal,0,9905580,1251294,1508,2357143,8041.6
588108622,2025-10-13,K,normal,0,9606126,1208778,4176,1714286,2945.6
588108652,2025-10-13,U,delayed,0,9914892,951510,1396,2657143,1300.1
588108662,2025-10-13,K,normal,0,9515288,1196607,4176,2128571,4793.8
588108691,2025-10-13,K,normal,1,3655138,205533,1480,1000000,3975.15
588108692,2025-10-13,B,normal,0,8616698,1337367,3720,457143,529.9
